Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Audio file,Orthography
9,1701393169459,01/12/2023 01:12:49,1701393169546,-5,30/11/2023 20:12:49,146089,8,task-umle,,33341232,BLIND,9871913,,complete,,6569321bb6f1cb9e1fa08baa,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,2560x1440,2560x1275,,,,Test Run Phonotactics,5,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,1.8999999985098839,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
10,1701393180528,01/12/2023 01:13:00,1701393180732,-5,30/11/2023 20:13:00,146089,8,task-umle,,33341232,BLIND,9871913,,complete,,6569321bb6f1cb9e1fa08baa,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,2560x1440,2560x1275,,,,Test Run Phonotactics,5,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,11187.199999999255,,,40,,0,1,0,,,,,,Task,façön.wav,façön
11,1701393180684,01/12/2023 01:13:00,1701393180732,-5,30/11/2023 20:13:00,146089,8,task-umle,,33341232,BLIND,9871913,,complete,,6569321bb6f1cb9e1fa08baa,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,2560x1440,2560x1275,,,,Test Run Phonotactics,5,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,11187.199999999255,,,,,0,1,0,,,,,,Task,façön.wav,façön
12,1701393180684,01/12/2023 01:13:00,1701393180735,-5,30/11/2023 20:13:00,146089,8,task-umle,,33341232,BLIND,9871913,,complete,,6569321bb6f1cb9e1fa08baa,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,2560x1440,2560x1275,,,,Test Run Phonotactics,5,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,,,END TASK,,,,,75032,,,,,0,1,0,,,,,,,,
1,1701393894602,01/12/2023 01:24:54,1701393897537,-5,30/11/2023 20:24:57,146089,8,task-umle,,33341361,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701393911169,01/12/2023 01:25:11,1701393914147,-5,30/11/2023 20:25:14,146089,8,task-umle,,33341361,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,16583.900000035763,,,,,0,1,0,,,,,,Prompt,,
3,1701393911307,01/12/2023 01:25:11,1701393914167,-5,30/11/2023 20:25:14,146089,8,task-umle,,33341361,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701393911307,01/12/2023 01:25:11,1701393914201,-5,30/11/2023 20:25:14,146089,8,task-umle,,33341361,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,37.60000002384186,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701393916872,01/12/2023 01:25:16,1701393919875,-5,30/11/2023 20:25:19,146089,8,task-umle,,33341361,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5711.899999976158,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,marar.wav,marar
6,1701393921887,01/12/2023 01:25:21,1701393924876,-5,30/11/2023 20:25:24,146089,8,task-umle,,33341361,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,10712.800000011921,,,85,,0,1,0,,,,,,Task,marar.wav,marar
7,1701393922043,01/12/2023 01:25:22,1701393924877,-5,30/11/2023 20:25:24,146089,8,task-umle,,33341361,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,10712.800000011921,,,,,0,1,0,,,,,,Task,marar.wav,marar
8,1701393922043,01/12/2023 01:25:22,1701393924884,-5,30/11/2023 20:25:24,146089,8,task-umle,,33341361,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
9,1701393922043,01/12/2023 01:25:22,1701393924894,-5,30/11/2023 20:25:24,146089,8,task-umle,,33341361,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,9.600000023841858,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
10,1701393929007,01/12/2023 01:25:29,1701393931996,-5,30/11/2023 20:25:31,146089,8,task-umle,,33341361,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,7113.200000047684,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,façön.wav,façön
11,1701393932647,01/12/2023 01:25:32,1701393935628,-5,30/11/2023 20:25:35,146089,8,task-umle,,33341361,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,10744.100000023842,,,45,,0,1,0,,,,,,Task,façön.wav,façön
12,1701393932794,01/12/2023 01:25:32,1701393935629,-5,30/11/2023 20:25:35,146089,8,task-umle,,33341361,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,10744.100000023842,,,,,0,1,0,,,,,,Task,façön.wav,façön
13,1701393932794,01/12/2023 01:25:32,1701393935632,-5,30/11/2023 20:25:35,146089,8,task-umle,,33341361,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,,,END TASK,,,,,38095,,,,,0,1,0,,,,,,,,
1,1701394153033,01/12/2023 01:29:13,1701394152245,11,01/12/2023 12:29:12,146089,8,task-umle,,33341406,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701394165870,01/12/2023 01:29:25,1701394165114,11,01/12/2023 12:29:25,146089,8,task-umle,,33341406,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,12840.5,,,,,0,1,0,,,,,,Prompt,,
3,1701394166157,01/12/2023 01:29:26,1701394165128,11,01/12/2023 12:29:25,146089,8,task-umle,,33341406,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701394166157,01/12/2023 01:29:26,1701394165142,11,01/12/2023 12:29:25,146089,8,task-umle,,33341406,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,16.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701394172367,01/12/2023 01:29:32,1701394171599,11,01/12/2023 12:29:31,146089,8,task-umle,,33341406,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,6472.700000047684,,,100,,0,1,0,,,,,,Task,marar.wav,marar
6,1701394172686,01/12/2023 01:29:32,1701394171600,11,01/12/2023 12:29:31,146089,8,task-umle,,33341406,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,6472.700000047684,,,,,0,1,0,,,,,,Task,marar.wav,marar
7,1701394172686,01/12/2023 01:29:32,1701394171610,11,01/12/2023 12:29:31,146089,8,task-umle,,33341406,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
8,1701394172686,01/12/2023 01:29:32,1701394171613,11,01/12/2023 12:29:31,146089,8,task-umle,,33341406,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2.899999976158142,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
9,1701394179738,01/12/2023 01:29:39,1701394179000,11,01/12/2023 12:29:39,146089,8,task-umle,,33341406,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,7390.299999952316,,,51,,0,1,0,,,,,,Task,façön.wav,façön
10,1701394180059,01/12/2023 01:29:40,1701394179001,11,01/12/2023 12:29:39,146089,8,task-umle,,33341406,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,7390.299999952316,,,,,0,1,0,,,,,,Task,façön.wav,façön
11,1701394180059,01/12/2023 01:29:40,1701394179003,11,01/12/2023 12:29:39,146089,8,task-umle,,33341406,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Test Run Phonotactics,5,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,,,END TASK,,,,,26758,,,,,0,1,0,,,,,,,,
1,1701394157992,01/12/2023 01:29:17,1701394157779,10,01/12/2023 11:29:17,146089,8,task-umle,,33341408,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701394182528,01/12/2023 01:29:42,1701394182347,10,01/12/2023 11:29:42,146089,8,task-umle,,33341408,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,24532,,,,,0,1,0,,,,,,Prompt,,
3,1701394182873,01/12/2023 01:29:42,1701394182354,10,01/12/2023 11:29:42,146089,8,task-umle,,33341408,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701394182873,01/12/2023 01:29:42,1701394182356,10,01/12/2023 11:29:42,146089,8,task-umle,,33341408,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701394188401,01/12/2023 01:29:48,1701394188217,10,01/12/2023 11:29:48,146089,8,task-umle,,33341408,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5862.999999999993,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,marar.wav,marar
6,1701394196187,01/12/2023 01:29:56,1701394196027,10,01/12/2023 11:29:56,146089,8,task-umle,,33341408,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,13671.999999999996,,,74,,0,1,0,,,,,,Task,marar.wav,marar
7,1701394196520,01/12/2023 01:29:56,1701394196029,10,01/12/2023 11:29:56,146089,8,task-umle,,33341408,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,13671.999999999996,,,,,0,1,0,,,,,,Task,marar.wav,marar
8,1701394196520,01/12/2023 01:29:56,1701394196040,10,01/12/2023 11:29:56,146089,8,task-umle,,33341408,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
9,1701394196520,01/12/2023 01:29:56,1701394196044,10,01/12/2023 11:29:56,146089,8,task-umle,,33341408,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,4,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
10,1701394202057,01/12/2023 01:30:02,1701394201897,10,01/12/2023 11:30:01,146089,8,task-umle,,33341408,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,5857,,,59,,0,1,0,,,,,,Task,façön.wav,façön
11,1701394202392,01/12/2023 01:30:02,1701394201900,10,01/12/2023 11:30:01,146089,8,task-umle,,33341408,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,5857,,,,,0,1,0,,,,,,Task,façön.wav,façön
12,1701394202392,01/12/2023 01:30:02,1701394201901,10,01/12/2023 11:30:01,146089,8,task-umle,,33341408,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,,,END TASK,,,,,44122,,,,,0,1,0,,,,,,,,
1,1701395436085,01/12/2023 01:50:36,1701395435889,-6,30/11/2023 19:50:35,146089,8,task-umle,,33341513,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701395437517,01/12/2023 01:50:37,1701395437330,-6,30/11/2023 19:50:37,146089,8,task-umle,,33341513,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1421.199999988079,,,,,0,1,0,,,,,,Prompt,,
3,1701395437680,01/12/2023 01:50:37,1701395437339,-6,30/11/2023 19:50:37,146089,8,task-umle,,33341513,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701395437680,01/12/2023 01:50:37,1701395437342,-6,30/11/2023 19:50:37,146089,8,task-umle,,33341513,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3.7999999970197678,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701395439830,01/12/2023 01:50:39,1701395439663,-6,30/11/2023 19:50:39,146089,8,task-umle,,33341513,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,2323.7999999970198,,,83,,0,1,0,,,,,,Task,marar.wav,marar
6,1701395439979,01/12/2023 01:50:39,1701395439664,-6,30/11/2023 19:50:39,146089,8,task-umle,,33341513,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,2323.7999999970198,,,,,0,1,0,,,,,,Task,marar.wav,marar
7,1701395439979,01/12/2023 01:50:39,1701395439669,-6,30/11/2023 19:50:39,146089,8,task-umle,,33341513,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
8,1701395439979,01/12/2023 01:50:39,1701395439671,-6,30/11/2023 19:50:39,146089,8,task-umle,,33341513,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,1.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
9,1701395441451,01/12/2023 01:50:41,1701395441279,-6,30/11/2023 19:50:41,146089,8,task-umle,,33341513,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,1609,,,79,,0,1,0,,,,,,Task,façön.wav,façön
10,1701395441597,01/12/2023 01:50:41,1701395441280,-6,30/11/2023 19:50:41,146089,8,task-umle,,33341513,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,1609,,,,,0,1,0,,,,,,Task,façön.wav,façön
11,1701395441597,01/12/2023 01:50:41,1701395441282,-6,30/11/2023 19:50:41,146089,8,task-umle,,33341513,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,,,END TASK,,,,,5393,,,,,0,1,0,,,,,,,,
1,1701396713630,01/12/2023 02:11:53,1701396714801,3,01/12/2023 05:11:54,146089,8,task-umle,,33341604,BLIND,9872014,,complete,,65693ff403a08dc0ab41c6bd,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1440x960,1440x791,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701396714896,01/12/2023 02:11:54,1701396716138,3,01/12/2023 05:11:56,146089,8,task-umle,,33341604,BLIND,9872014,,complete,,65693ff403a08dc0ab41c6bd,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1440x960,1440x791,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1317.8000001907349,,,,,0,1,0,,,,,,Prompt,,
3,1701396715047,01/12/2023 02:11:55,1701396716144,3,01/12/2023 05:11:56,146089,8,task-umle,,33341604,BLIND,9872014,,complete,,65693ff403a08dc0ab41c6bd,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1440x960,1440x791,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701396715047,01/12/2023 02:11:55,1701396716149,3,01/12/2023 05:11:56,146089,8,task-umle,,33341604,BLIND,9872014,,complete,,65693ff403a08dc0ab41c6bd,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1440x960,1440x791,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5.099999904632568,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
